year,question,paper_id,title,problem_types,overall_pipeline,q1_task,q1_methods,q2_task,q2_methods,q3_task,q3_methods,q4_task,q4_methods,algorithms,knowledge_points,validation_methods,writing_features,reusable_ideas,applicable_patterns,source_md,source_pdf,review_status,review_notes,semantic_status,semantic_source,last_reviewed
2022,D,D22103360092,,,,,,,,,,,,,,,,,,knowledge_base/2022/D/D22103360092.md,papers/2022/D/D22103360092.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2022,D,D22104760020,,,,,,,,,,,,,,,,,,knowledge_base/2022/D/D22104760020.md,papers/2022/D/D22104760020.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2022,D,D22106990096,,,,,,,,,,,,,,,,,,knowledge_base/2022/D/D22106990096.md,papers/2022/D/D22106990096.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2022,D,D22900310001,,,,,,,,,,,,,,,,,,knowledge_base/2022/D/D22900310001.md,papers/2022/D/D22900310001.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2022,D,D22910040028,,,,,,,,,,,,,,,,,,knowledge_base/2022/D/D22910040028.md,papers/2022/D/D22910040028.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2022,E,E22100160013,,,,,,,,,,,,,,,,,,knowledge_base/2022/E/E22100160013.md,papers/2022/E/E22100160013.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2022,E,E22103040108,,,,,,,,,,,,,,,,,,knowledge_base/2022/E/E22103040108.md,papers/2022/E/E22103040108.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2022,E,E22103350038,,,,,,,,,,,,,,,,,,knowledge_base/2022/E/E22103350038.md,papers/2022/E/E22103350038.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2022,E,E22104860014,,,,,,,,,,,,,,,,,,knowledge_base/2022/E/E22104860014.md,papers/2022/E/E22104860014.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2022,E,E22104870114,,,,,,,,,,,,,,,,,,knowledge_base/2022/E/E22104870114.md,papers/2022/E/E22104870114.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2022,E,E22106110005,,,,,,,,,,,,,,,,,,knowledge_base/2022/E/E22106110005.md,papers/2022/E/E22106110005.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2022,E,E22107100039,,,,,,,,,,,,,,,,,,knowledge_base/2022/E/E22107100039.md,papers/2022/E/E22107100039.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2022,F,F22100090053,,,,,,,,,,,,,,,,,,knowledge_base/2022/F/F22100090053.md,papers/2022/F/F22100090053.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2022,F,F22101470006,,,,,,,,,,,,,,,,,,knowledge_base/2022/F/F22101470006.md,papers/2022/F/F22101470006.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2022,F,F22102540295,,,,,,,,,,,,,,,,,,knowledge_base/2022/F/F22102540295.md,papers/2022/F/F22102540295.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2022,F,F22102980006,,,,,,,,,,,,,,,,,,knowledge_base/2022/F/F22102980006.md,papers/2022/F/F22102980006.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2022,F,F22103570053,,,,,,,,,,,,,,,,,,knowledge_base/2022/F/F22103570053.md,papers/2022/F/F22103570053.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2022,F,F22105330345,,,,,,,,,,,,,,,,,,knowledge_base/2022/F/F22105330345.md,papers/2022/F/F22105330345.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2022,F,F22106150018,,,,,,,,,,,,,,,,,,knowledge_base/2022/F/F22106150018.md,papers/2022/F/F22106150018.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2023,A,A23100070049,,,,,,,,,,,,,,,,,,knowledge_base/2023/A/A23100070049.md,papers/2023/A/A23100070049.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2023,A,A23102470073,,,,,,,,,,,,,,,,,,knowledge_base/2023/A/A23102470073.md,papers/2023/A/A23102470073.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2023,A,A23102480015,,,,,,,,,,,,,,,,,,knowledge_base/2023/A/A23102480015.md,papers/2023/A/A23102480015.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2023,A,A23102860239,,,,,,,,,,,,,,,,,,knowledge_base/2023/A/A23102860239.md,papers/2023/A/A23102860239.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2023,A,A23102890028,,,,,,,,,,,,,,,,,,knowledge_base/2023/A/A23102890028.md,papers/2023/A/A23102890028.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2023,A,A23103360079,,,,,,,,,,,,,,,,,,knowledge_base/2023/A/A23103360079.md,papers/2023/A/A23103360079.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2023,A,A23103840031,,,,,,,,,,,,,,,,,,knowledge_base/2023/A/A23103840031.md,papers/2023/A/A23103840031.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2023,A,A23104220005,,,,,,,,,,,,,,,,,,knowledge_base/2023/A/A23104220005.md,papers/2023/A/A23104220005.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2023,A,A23104860166,,,,,,,,,,,,,,,,,,knowledge_base/2023/A/A23104860166.md,papers/2023/A/A23104860166.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2023,A,A23105330383,,,,,,,,,,,,,,,,,,knowledge_base/2023/A/A23105330383.md,papers/2023/A/A23105330383.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2023,B,B23100070010,,,,,,,,,,,,,,,,,,knowledge_base/2023/B/B23100070010.md,papers/2023/B/B23100070010.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2023,B,B23100070173,,,,,,,,,,,,,,,,,,knowledge_base/2023/B/B23100070173.md,papers/2023/B/B23100070173.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2023,B,B23102870003,,,,,,,,,,,,,,,,,,knowledge_base/2023/B/B23102870003.md,papers/2023/B/B23102870003.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2023,B,B23102870182,,,,,,,,,,,,,,,,,,knowledge_base/2023/B/B23102870182.md,papers/2023/B/B23102870182.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2023,B,B23103360062,,,,,,,,,,,,,,,,,,knowledge_base/2023/B/B23103360062.md,papers/2023/B/B23103360062.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2023,B,B23104860044,,,,,,,,,,,,,,,,,,knowledge_base/2023/B/B23104860044.md,papers/2023/B/B23104860044.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2023,B,B23105580005,,,,,,,,,,,,,,,,,,knowledge_base/2023/B/B23105580005.md,papers/2023/B/B23105580005.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2023,B,B23106140164,,,,,,,,,,,,,,,,,,knowledge_base/2023/B/B23106140164.md,papers/2023/B/B23106140164.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2023,B,B23111170006,,,,,,,,,,,,,,,,,,knowledge_base/2023/B/B23111170006.md,papers/2023/B/B23111170006.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2023,C,C23102540029,,,,,,,,,,,,,,,,,,knowledge_base/2023/C/C23102540029.md,papers/2023/C/C23102540029.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2023,C,C23102890004,,,,,,,,,,,,,,,,,,knowledge_base/2023/C/C23102890004.md,papers/2023/C/C23102890004.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2023,C,C23102980125,,,,,,,,,,,,,,,,,,knowledge_base/2023/C/C23102980125.md,papers/2023/C/C23102980125.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2023,C,C23103360083,,,,,,,,,,,,,,,,,,knowledge_base/2023/C/C23103360083.md,papers/2023/C/C23103360083.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2023,C,C23103510013,,,,,,,,,,,,,,,,,,knowledge_base/2023/C/C23103510013.md,papers/2023/C/C23103510013.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2023,C,C23104080013,,,,,,,,,,,,,,,,,,knowledge_base/2023/C/C23104080013.md,papers/2023/C/C23104080013.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2023,C,C23106130016,,,,,,,,,,,,,,,,,,knowledge_base/2023/C/C23106130016.md,papers/2023/C/C23106130016.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2023,C,C23106570312,,,,,,,,,,,,,,,,,,knowledge_base/2023/C/C23106570312.md,papers/2023/C/C23106570312.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2023,C,C23107120024,,,,,,,,,,,,,,,,,,knowledge_base/2023/C/C23107120024.md,papers/2023/C/C23107120024.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2023,C,C23910020010,,,,,,,,,,,,,,,,,,knowledge_base/2023/C/C23910020010.md,papers/2023/C/C23910020010.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2023,D,D23100060041,,,,,,,,,,,,,,,,,,knowledge_base/2023/D/D23100060041.md,papers/2023/D/D23100060041.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2023,D,D23102690008,,,,,,,,,,,,,,,,,,knowledge_base/2023/D/D23102690008.md,papers/2023/D/D23102690008.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2023,D,D23102860126,,,,,,,,,,,,,,,,,,knowledge_base/2023/D/D23102860126.md,papers/2023/D/D23102860126.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2023,D,D23103560099,,,,,,,,,,,,,,,,,,knowledge_base/2023/D/D23103560099.md,papers/2023/D/D23103560099.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2023,D,D23104860011,,,,,,,,,,,,,,,,,,knowledge_base/2023/D/D23104860011.md,papers/2023/D/D23104860011.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2023,D,D23105330094,,,,,,,,,,,,,,,,,,knowledge_base/2023/D/D23105330094.md,papers/2023/D/D23105330094.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2023,D,D23106350004,,,,,,,,,,,,,,,,,,knowledge_base/2023/D/D23106350004.md,papers/2023/D/D23106350004.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2023,D,D23106740070,,,,,,,,,,,,,,,,,,knowledge_base/2023/D/D23106740070.md,papers/2023/D/D23106740070.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2023,D,D23116460172,,,,,,,,,,,,,,,,,,knowledge_base/2023/D/D23116460172.md,papers/2023/D/D23116460172.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2023,E,E23100650012,,,,,,,,,,,,,,,,,,knowledge_base/2023/E/E23100650012.md,papers/2023/E/E23100650012.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2023,E,E23102550019,,,,,,,,,,,,,,,,,,knowledge_base/2023/E/E23102550019.md,papers/2023/E/E23102550019.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2023,E,E23103530067,,,,,,,,,,,,,,,,,,knowledge_base/2023/E/E23103530067.md,papers/2023/E/E23103530067.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2023,E,E23103570015,,,,,,,,,,,,,,,,,,knowledge_base/2023/E/E23103570015.md,papers/2023/E/E23103570015.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2023,E,E23104030073,,,,,,,,,,,,,,,,,,knowledge_base/2023/E/E23104030073.md,papers/2023/E/E23104030073.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2023,E,E23105330424,,,,,,,,,,,,,,,,,,knowledge_base/2023/E/E23105330424.md,papers/2023/E/E23105330424.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2023,E,E23106730076,,,,,,,,,,,,,,,,,,knowledge_base/2023/E/E23106730076.md,papers/2023/E/E23106730076.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2023,E,E23106980022,,,,,,,,,,,,,,,,,,knowledge_base/2023/E/E23106980022.md,papers/2023/E/E23106980022.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2023,E,E23107030070,,,,,,,,,,,,,,,,,,knowledge_base/2023/E/E23107030070.md,papers/2023/E/E23107030070.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2023,E,E23900310014,,,,,,,,,,,,,,,,,,knowledge_base/2023/E/E23900310014.md,papers/2023/E/E23900310014.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2023,F,F23102520378,,,,,,,,,,,,,,,,,,knowledge_base/2023/F/F23102520378.md,papers/2023/F/F23102520378.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2023,F,F23102690048,,,,,,,,,,,,,,,,,,knowledge_base/2023/F/F23102690048.md,papers/2023/F/F23102690048.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2023,F,F23102860072,,,,,,,,,,,,,,,,,,knowledge_base/2023/F/F23102860072.md,papers/2023/F/F23102860072.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2023,F,F23103560002,,,,,,,,,,,,,,,,,,knowledge_base/2023/F/F23103560002.md,papers/2023/F/F23103560002.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2023,F,F23104040152,,,,,,,,,,,,,,,,,,knowledge_base/2023/F/F23104040152.md,papers/2023/F/F23104040152.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2023,F,F23105550004,,,,,,,,,,,,,,,,,,knowledge_base/2023/F/F23105550004.md,papers/2023/F/F23105550004.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2023,F,F23107010086,,,,,,,,,,,,,,,,,,knowledge_base/2023/F/F23107010086.md,papers/2023/F/F23107010086.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2023,F,F23107300013,,,,,,,,,,,,,,,,,,knowledge_base/2023/F/F23107300013.md,papers/2023/F/F23107300013.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2023,F,F23910020015,,,,,,,,,,,,,,,,,,knowledge_base/2023/F/F23910020015.md,papers/2023/F/F23910020015.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2023,F,F23910020096,,,,,,,,,,,,,,,,,,knowledge_base/2023/F/F23910020096.md,papers/2023/F/F23910020096.pdf,pending_chatgpt_review,,pending_chatgpt_review,template_only,
2024,A,A24102940057,考虑机组实时疲劳损伤的风电场有功功率优化分配,在线指标;机理回归;连续动作调度;不确定性优化,实时雨流损伤→载荷回归→强化学习功率分配→误差与通信阻塞鲁棒性,,,,,,,,,雨流计数;Miner准则;机理回归;强化学习,在线疲劳损伤;滞后特征;安全约束;鲁棒调度,与MATLAB rainflow对比;消融;误差指标;场景扰动,模块接口清楚;验证计数一致性与响应及时性,把在线指标和载荷代理组成优化环境;安全修复动作,在线估计;代理建模;约束调度,knowledge_base/2024/A/A24102940057.md,papers/2024/A/A24102940057.pdf,partial,2026-09-20已有经验卡精读正文并核对关键PDF页面,partial,chatgpt_review,2026-09-20
2024,A,A24103350007,风电场有功功率优化分配,在线估计;序列回归;多目标调度;缺失修复,滑窗雨流损伤→BiLSTM载荷估计→NSGA-II分配→SVD与延迟修复,,,,,,,,,雨流计数;BiLSTM;NSGA-II;SVD,滑动窗口;时间切分;Pareto前沿;缺失与延迟,时间前后切分;模型对比;y=x散点;优化收益,逐级增加模块并比较;前问结果进入优化,用时间留出验证序列模型;从Pareto解中显式选择方案,时序回归;多目标优化;异常数据修复,knowledge_base/2024/A/A24103350007.md,papers/2024/A/A24103350007.pdf,partial,2026-09-20已有经验卡精读正文并核对关键PDF页面,partial,chatgpt_review,2026-09-20
2024,A,A24103530117,风电场有功功率优化分配,在线计数;分段回归;模型预测控制;分解协调,自适应窗口→雨流损伤→分段载荷回归→分区域MPC→扰动优化,,,,,,,,,雨流计数;分段回归;MPC;SLSQP,自适应窗口;跨窗循环;滚动优化;全局约束,窗口对比;随机初值拟合;权重扫描;扰动场景,按计算资源和误差触发分段;区分框架与求解器,用残差和工况选择分段;MPC只执行当前动作,在线估计;分段建模;滚动优化,knowledge_base/2024/A/A24103530117.md,papers/2024/A/A24103530117.pdf,partial,2026-09-20已有经验卡精读正文并核对关键PDF页面,partial,chatgpt_review,2026-09-20
2024,A,A24107120016,风电场有功功率分配优化模型,代理指标;机理修正;资源分配;滤波预测,滑窗损伤代理→载荷修正→约束遗传算法→卡尔曼与LSTM补值,,,,,,,,,Goodman修正;Miner准则;遗传算法;卡尔曼滤波;LSTM,窗口代理;残差修正;目标退化;可行性检查,计时;误差对比;约束回代;异常场景,按残差类型逐项修正;给出在线计算耗时,先检查双目标是否成比例;简单结构优先线性规划,在线代理;资源分配;缺失数据,knowledge_base/2024/A/A24107120016.md,papers/2024/A/A24107120016.pdf,partial,2026-09-20已有经验卡精读正文并核对关键PDF页面,partial,chatgpt_review,2026-09-20
2024,B,B24102860287,WLAN组网中网络吞吐量建模,表格回归;结构化分类;系统吞吐量回归,RSSI门限特征→发送机会→MCS/NSS与PHY Rate→吞吐量,,,,,,,,,随机森林;CNN;一维CNN,RSSI/SINR;dBm换算;结构化输出;分组切分,训练验证划分;混淆矩阵;回归指标;误差图,通信机理驱动特征;从失败分类基线改变预测目标,预测连续PHY Rate后映射合法组合;实验组分组切分,通信网络;级联预测;表格分类回归,knowledge_base/2024/B/B24102860287.md,papers/2024/B/B24102860287.pdf,partial,2026-09-20已有经验卡精读正文并核对关键PDF页面,partial,chatgpt_review,2026-09-20
2024,B,B24103530099,基于特征对齐与多重预测驱动的WLAN信号预测方案,发送时长回归;不平衡多分类;级联回归,DBSCAN状态特征→RF/GBDT发送机会→CNN联合分类→残差网络吞吐量,,,,,,,,,DBSCAN;随机森林;GBDT;CNN;残差网络,类别不平衡;过采样泄漏;级联误差传播;交叉拟合,模型对比;作者报告R2与分类准确率;分阶段指标,两阶段信息流清楚;中间变量与末级模型分别展示,先划分再仅对训练折过采样;用交叉拟合中间预测训练末级,不平衡分类;级联预测;网络性能建模,knowledge_base/2024/B/B24103530099.md,papers/2024/B/B24103530099.pdf,partial,2026-09-20已有经验卡精读正文并核对关键PDF页面,partial,chatgpt_review,2026-09-20
2024,B,B24104760033,WLAN组网中网络吞吐量建模,多模型回归;MCS/NSS分类;吞吐量回归,多回归器预测发送机会→分别分类MCS与NSS→RF/XGBoost预测吞吐量,,,,,,,,,线性回归;KNN;随机森林;XGBoost;SVM;神经网络,多基线比较;类别不平衡;联合输出;图文一致性,MSE/MAE/MAPE;Accuracy;macro-F1;模型横向比较,统一表格比较候选模型;多指标选择,不平衡任务以macro指标和混淆矩阵选模;核对正文与表格,表格预测;不平衡分类;模型选择,knowledge_base/2024/B/B24104760033.md,papers/2024/B/B24104760033.pdf,partial,2026-09-20已有经验卡精读正文并核对关键PDF页面,partial,chatgpt_review,2026-09-20
2024,B,B24116640167,WLAN组网中网络吞吐量建模,回归;结构化离散输出;机理近似与回归混合,相关筛特征→RF/LSTM发送机会→PHY Rate回归与查表→吞吐量,,,,,,,,,Pearson;Spearman;Kendall;随机森林;PCA;SVR;LSTM,相关与因果;序列结构;合法组合映射;指标一致性,相关分析;模型对比;MSE/MAE;机理基线,线性与秩相关互补;机理近似作为基线,连续预测投影到合法离散组合;检查RMSE与MAE数学关系,结构化输出;机理数据融合;通信预测,knowledge_base/2024/B/B24116640167.md,papers/2024/B/B24116640167.pdf,partial,2026-09-20已有经验卡精读正文并核对关键PDF页面,partial,chatgpt_review,2026-09-20
2024,C,C24102890089,数据驱动下磁性元件的磁芯损耗建模,波形分类;经验式修正;因素分析;分组回归;多目标优化,波形识别→Steinmetz温度修正→因素分析→通用预测→双目标优化,,,,,,,,,MLP;随机森林;Steinmetz方程;ANOVA;PSO,经验式残差;协变量混杂;分组模型;Pareto优化,混淆矩阵;R2/MAPE;ANOVA;优化回代,五问数据链完整;三线表与公式编号统一,由残差触发经验式修正;类别分组与共享模型同折比较,波形分类;机理回归;多因素分析;多目标优化,knowledge_base/2024/C/C24102890089.md,papers/2024/C/C24102890089.pdf,partial,2026-09-20已有经验卡精读正文并核对关键PDF页面,partial,chatgpt_review,2026-09-20
2024,C,C24103860012,数据驱动下磁性元件的磁芯损耗建模,可解释分类;经验式修正;方差分析;机理增强回归;混合变量优化,统计频谱特征→温度交互修正SE→因素分析→IGSE增强CatBoost→群智能优化,,,,,,,,,决策树;随机森林;逻辑回归;CatBoost;IGSE;PSO,简单基线;交互项;选择泄漏;机理派生特征,投票分类;候选公式比较;效应量;优化算法比较,记录失败修正式;方法升级有对照,复杂项无增益时拒绝假设;机理参数须在训练折估计,可解释分类;经验公式;机理增强预测;混合优化,knowledge_base/2024/C/C24103860012.md,papers/2024/C/C24103860012.pdf,partial,2026-09-20已有经验卡精读正文并核对关键PDF页面,partial,chatgpt_review,2026-09-20
2024,C,C24104220149,基于多因素分析与深度学习的磁芯损耗建模,时频特征分类;非线性经验式;非参数检验;深度回归;多目标优化,PCA与特征检验→温度函数修正SE→非参数因素分析→BiLSTM→加权与Pareto优化,,,,,,,,,PCA;SVM;Stacking;Kruskal-Wallis;BiLSTM;NSGA-II,特征选择泄漏;选模偏差;交互与分组均值;Pareto前沿,分类指标;R2/RMSE/MAPE;非参数检验;多目标对比,单目标与多目标两条路线并行;多指标展示,规则波形优先浅树;预先指定主指标并保留最终测试集,分类;非线性回归;非参数分析;多目标优化,knowledge_base/2024/C/C24104220149.md,papers/2024/C/C24104220149.pdf,partial,2026-09-20已有经验卡精读正文并核对关键PDF页面,partial,chatgpt_review,2026-09-20
2024,C,C24106130096,多变量复杂环境下的磁芯损耗建模,噪声分类;机理经验式;多因素分析;结构约束回归;混合变量优化,规则分类→噪声压力测试→多域特征→SE温度修正→结构约束网络→GA/PSO,,,,,,,,,SVM;HHT;双谱;Steinmetz方程;NAdam;ANOVA;GA;PSO,压力测试;复杂度触发;公式还原;统计前提;多重比较,噪声压力测试;消融;回归指标;ANOVA;多算法优化,由明确失败触发复杂模型;同时保留简单求解基线,复杂模型必须由可观测退化触发;自动检查RMSE≥MAE和公式符号,鲁棒分类;机理约束学习;统计分析;混合优化,knowledge_base/2024/C/C24106130096.md,papers/2024/C/C24106130096.pdf,partial,2026-09-20已有经验卡精读正文并核对关键PDF页面,partial,chatgpt_review,2026-09-20
